movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors,companys
20185407,내 착한 새엄마,,2018.0,20181226,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '이재금'}],"[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20183906,로빈 후드 리벨리언,ROBIN HOOD THE REBELLION,2018.0,20181225,장편,개봉,영국,"액션,어드벤처",영국,액션,[{'peopleNm': '니콜라스 윈터'}],[]
20184772,이벤트우먼,Sweep the Man Out,2012.0,20181221,장편,개봉,일본,,일본,,[{'peopleNm': '하뉴 켄지'}],[]
20184771,유흥1번가,Women and Money at Night,2017.0,20181221,장편,개봉,일본,,일본,,[{'peopleNm': '야마우치 다이스케'}],[]
20185128,아내의 욕정을 풀어준 편집장,,2017.0,20181221,장편,개봉,일본,,일본,,[{'peopleNm': '치바 다이스케'}],[]
20184589,처형의 유혹,,2018.0,20181220,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,[{'peopleNm': '아사기리 키요시'}],[]
20182743,바이킹 데스티니,Viking Destiny,2018.0,20181220,장편,개봉,영국,액션,영국,액션,[{'peopleNm': '데이비드 L.G. 휴즈'}],[]
20183937,카운트다운: 쇼크웨이브,SHOCKWAVE: COUNTDOWN TO DISASTER,2017.0,20181219,장편,개봉,미국,액션,미국,액션,[{'peopleNm': '닉 라이온'}],[]
20184863,여선생2,,2018.0,20181218,장편,개봉,한국,코미디,한국,코미디,[{'peopleNm': '김대성'}],"[{'companyCd': '20136715', 'companyNm': '(주)영화사히트'}]"
20184984,하이재킹: 비상착륙,Last Flight,2014.0,20181218,장편,개봉,중국,"액션,스릴러,드라마",중국,액션,[{'peopleNm': '빈센트 저우'}],[]
20184734,친구엄마 2018 (무삭제),,2017.0,20181218,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '이진명'}],"[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20184971,젊은 처제들 (감독판),,2018.0,20181218,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '강정훈'}],"[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20184972,어린 새엄마들,,2018.0,20181218,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '이정'}],"[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20184905,파란문 너머의 환상세계,Behind the Blue door,2016.0,20181217,장편,개봉,미국,"어드벤처,가족,판타지",미국,어드벤처,[],[]
20184899,지뢰,Stand,2016.0,20181217,장편,개봉,미국,"드라마,스릴러",미국,드라마,[],[]
20184906,인시디어스: 더 하우스,It Watches,2016.0,20181217,장편,개봉,미국,스릴러,미국,스릴러,[{'peopleNm': '데이브 파커'}],[]
20184900,에일리언 침공,Conspiracy Theory,2016.0,20181217,장편,개봉,미국,공포(호러),미국,공포(호러),[{'peopleNm': '제이크 메이어스'}],[]
20183148,매드 몰리,Molly,2017.0,20181214,장편,개봉,네덜란드,"SF,액션",네덜란드,SF,[{'peopleNm': '콜린다 봉거스'}],[]
20184764,다크 하트,Dark Hearts,2014.0,20181214,장편,개봉,미국,"스릴러,미스터리",미국,스릴러,[{'peopleNm': '루돌프 부이텐닥'}],[]
20184607,교회누나 무삭제판,,2018.0,20181214,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,[{'peopleNm': '에로핑'}],"[{'companyCd': '20187942', 'companyNm': '(주)엔트리미디어'}]"
20184273,사돈처녀,,2018.0,20181214,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김태수'}],"[{'companyCd': '20169329', 'companyNm': '(주)컨텐츠 빌리지'}]"
20183752,엘리스의 50가지 그림자,Darker Shades of Elise,2017.0,20181217,장편,개봉,영국,"스릴러,드라마,멜로/로맨스",영국,스릴러,[{'peopleNm': '제이미 웨스턴'}],[]
20184898,악마의 속삭임,Demon Tongue,2016.0,20181213,장편,개봉,미국,공포(호러),미국,공포(호러),[],[]
20184575,국가 성생활 관리위원회-무삭제판,,2018.0,20181213,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '지산겸'}],"[{'companyCd': '20063099', 'companyNm': '(주)케이알씨지'}]"
20183259,섹스 시그널 : 옆집 총각과 일본 새댁,HOUSE WIFE'S YELLOW HANDKERCHIEF WAKANA NAO,2018.0,20181212,장편,개봉,일본,,일본,,[{'peopleNm': '마메자와 마메타로'}],[]
20184886,더 리프트,The Rift,2016.0,20181212,장편,개봉,기타,"SF,공포(호러),스릴러",기타,SF,[{'peopleNm': '데얀 제체비치'}],"[{'companyCd': '20100066', 'companyNm': '(주)모인그룹'}]"
20184570,우연한 정사,Passion,2016.0,20181209,장편,개봉,태국,멜로/로맨스,태국,멜로/로맨스,[{'peopleNm': '마우스 수와나'}],[]
20184605,"젊은 새댁, 옆집 오빠의 맛",The Secret of Young Wife,2018.0,20181207,장편,개봉,일본,드라마,일본,드라마,[{'peopleNm': '마스부치 가키토'}],[]
20184588,길들여진 가정교사 쾌락일기,Pleasure in Her Life,2018.0,20181207,장편,개봉,일본,드라마,일본,드라마,[{'peopleNm': '우스바시 스이'}],[]
20184812,그녀와 아줌마의 동거,,2018.0,20181207,장편,개봉,한국,,한국,,[{'peopleNm': '유강'}],"[{'companyCd': '20123227', 'companyNm': '(주)나우콘텐츠'}]"
20184702,아내의 엄마들,,2018.0,20181207,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '이진'}],"[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20184729,두 엄마 2018 (감독판),,2018.0,20181207,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '이진'}],"[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20184730,내 사촌 여동생들 (감독판),,2018.0,20181207,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '강정훈'}],"[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20184733,마린: 배틀 엔젤,Straight & Narrow,2016.0,20181206,장편,개봉,미국,액션,미국,액션,[],[]
20184732,더 콜러,Caller ID,2018.0,20181206,장편,개봉,미국,공포(호러),미국,공포(호러),[],[]
20170001,아메리카 타운,America Town,2017.0,20181206,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '전수일'}],"[{'companyCd': '20100018', 'companyNm': '(주)동녘필름'}]"
20183258,애송이 섹스 : 누나가 다 가르쳐 줄게,MOM'S FRIEND MAKOODA,2018.0,20181205,장편,개봉,일본,,일본,,[{'peopleNm': '카와이 조지'}],[]
20182144,친구엄마 2018,,2017.0,20181204,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '이진명'}],"[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20184248,자매의교환섹스,,2018.0,20181204,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '장두만'}],"[{'companyCd': '20173662', 'companyNm': '에이원 미디어'}]"
20177490,신데렐라, Cinderella ,2018.0,20181201,장편,개봉,미국,공연,미국,공연,[],[]
20183745,런닝맨 : 풀룰루의 역습,Running Man,2018.0,20181205,장편,개봉,한국,애니메이션,한국,애니메이션,[{'peopleNm': '윤준상'}],"[{'companyCd': '20141388', 'companyNm': '(주)로커스'}]"
20184531,콜드플레이: 헤드 풀 오브 드림스,Coldplay: A Head Full Of Dreams,2018.0,20181228,장편,개봉,영국,다큐멘터리,영국,다큐멘터리,[{'peopleNm': '매트 화이트크로스'}],[]
20185473,몽정기:꿈꿔오던 금단의 섹스,Iyarasiiyume,2016.0,20181231,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '후지모토 죠지'}],[]
20185474,남자를 원하는 음란 유부녀들,Nikusoykutuma,2016.0,20181231,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '후지모토 죠지'}],[]
20183014,짱,,2018.0,20181228,장편,개봉,한국,액션,한국,액션,[{'peopleNm': '송재덕'}],"[{'companyCd': '20154628', 'companyNm': '(주)영화사 사계절'}, {'companyCd': '20140745', 'companyNm': '펀펀한영화사'}]"
20185447,음란부인:아내의 내조,Ryoujyoku,2017.0,20181228,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '토미죠 타로'}],[]
20185125,엄마친구의맛,,2018.0,20181228,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '정민용'}],"[{'companyCd': '20130184', 'companyNm': '스마일컨텐츠'}]"
20168773,마약왕,The Drug King,2017.0,20181219,장편,개봉,한국,"범죄,드라마",한국,범죄,[{'peopleNm': '우민호'}],"[{'companyCd': '2016841', 'companyNm': '(주)하이브미디어코프'}]"
20181673,밀애 : 착한 형수,,2018.0,20181227,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김부곤'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20189289,하나 빼고 완벽한 뉴욕 아파트,The Boy Downstairs,2017.0,20181227,장편,개봉,미국,"코미디,드라마,멜로/로맨스",미국,코미디,[{'peopleNm': '소피 브룩스'}],[]
20187651,악령의 캠핑카,The Toybox,2018.0,20181227,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),[{'peopleNm': '톰 나이젤'}],[]
20177308,협상,THE NEGOTIATION,2018.0,20180919,장편,개봉,한국,범죄,한국,범죄,[{'peopleNm': '이종석'}],"[{'companyCd': '20100278', 'companyNm': '(주)제이케이필름'}, {'companyCd': '20188461', 'companyNm': '그리고픽처스'}, {'companyCd': '20110854', 'companyNm': '씨제이이앤엠(주)'}]"
20183386,나부야 나부야,Butterfly,2018.0,20180920,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '최정우'}],[]
20184897,가정부 길들이기,,2018.0,20181226,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '한동호'}],"[{'companyCd': '20174841', 'companyNm': '(주)가온콘텐츠'}]"
20185304,터져버린 변태 부인,Hutarino sextukusuhurendo,2017.0,20181222,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '나가에 타카미'}],[]
20185287,어린 신부 능욕기,Kaomisirihujyo2,2017.0,20181222,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '토미죠 타로'}],[]
20184765,자매의은밀한스와핑,,2018.0,20181221,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '정민용'}],"[{'companyCd': '20130184', 'companyNm': '스마일컨텐츠'}]"
20183883,시니스터 스쿼드,SINISTER SQUAD,2016.0,20181216,장편,개봉,미국,"액션,판타지",미국,액션,[{'peopleNm': '제레미 M. 인맨'}],[]
20185145,드래곤 블레이드: 천장웅사,DRAGON BLADE,2015.0,20181220,장편,개봉,홍콩,"액션,드라마,어드벤처",홍콩,액션,[{'peopleNm': '이인항'}],[]
20177365,필동,Pil-dong,2018.0,20180809,장편,개봉,한국,판타지,한국,판타지,[{'peopleNm': '필동'}],"[{'companyCd': '20188482', 'companyNm': '레지스탕스 필름'}]"
20185170,헤픈 여자:섹파 구해요,Hurin[sukosiaisite],2016.0,20181220,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '후지모토 죠지'}],[]
20185176,젖은 가랑이:노인이 좋아요,MOUROJINSIKAAISENAI-2,2017.0,20181220,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '토미죠 타로'}],[]
20185173,정사:상사의 아내,Tumawosasiagemasu,2016.0,20181220,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '나가에 타카미'}],[]
20185172,의남매,Anitoimouto,2016.0,20181220,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '후지모토 죠지'}],[]
20185175,유부녀들:반항 후 신음,Innrannsextukusu,2016.0,20181220,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '나가에 타카미'}],[]
20185174,아내의 나쁜 섹스 무삭제판,Hurintumawomodose!,2017.0,20181220,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '나가에 타카미'}],[]
20134521,부다페스트 로큰롤,Made in Hungaria,2009.0,20181220,장편,개봉,헝가리,"뮤지컬,드라마",헝가리,뮤지컬,[{'peopleNm': '게르게이 포뇨'}],[]
20185169,누구라도 좋으니 넣어줘요,Daredemoiikara,2016.0,20181220,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '후지모토 죠지'}],[]
20183969,내 처제가 된 첫사랑,,2018.0,20181220,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김이슬'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20185171,구멍:촉촉히 준비된 여자들,Yoxtukyuuhumannoonna,2016.0,20181220,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '후지모토 죠지'}],[]
20184726,맛있는 누나들,,2018.0,20181219,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '강백호'}],"[{'companyCd': '20130184', 'companyNm': '스마일컨텐츠'}]"
20183705,알래스카 북극곰,,2018.0,20181213,장편,개봉,한국,"멜로/로맨스,드라마,코미디",한국,멜로/로맨스,[{'peopleNm': '윤중부'}],"[{'companyCd': '20174681', 'companyNm': '(주)마이애미미디어'}]"
20183479,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,Crayon Shin-chan: Burst Serving! Kung Fu Boys - Ramen Rebellion,2018.0,20181219,장편,개봉,일본,애니메이션,일본,애니메이션,[{'peopleNm': '타카하시 와타루'}],[]
20184564,남의 아내,,2018.0,20181218,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,[{'peopleNm': '한동호'}],"[{'companyCd': '20174841', 'companyNm': '(주)가온콘텐츠'}]"
20182670,갈매기,The Seagull,2017.0,20181213,장편,개봉,미국,드라마,미국,드라마,[{'peopleNm': '마이클 메이어'}],[]
20181009,강한 칼: 도도견혈,Brothers,2016.0,20181209,장편,개봉,중국,"드라마,액션,전쟁",중국,드라마,[{'peopleNm': '아감'}],[]
20170669,지금 만나러 갑니다,Be With You,2017.0,20180314,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '이장훈'}],"[{'companyCd': '20139999', 'companyNm': '(주)무비락'}, {'companyCd': '20140755', 'companyNm': '(주)도서관옆스튜디오'}, {'companyCd': '20173761', 'companyNm': '(주)푸른나무픽쳐스'}]"
20178781,사라진 밤,The Vanished,2017.0,20180307,장편,개봉,한국,스릴러,한국,스릴러,[{'peopleNm': '이창희'}],"[{'companyCd': '20100123', 'companyNm': '(주)싸이더스'}, {'companyCd': '20124237', 'companyNm': '(주)엠씨엠씨'}, {'companyCd': '20062469', 'companyNm': '(주)더블앤조이픽쳐스'}]"
20182319,이혼한 여자동창,Wanna Fuck My Best Old Friend,2017.0,20181214,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '후지모리 다카야'}],[]
20184925,음란 병동:남편몰래 특별진료,huhuai,2017.0,20181214,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '나가에 타카미'}],[]
20184866,옆집소녀2-무삭제,,2018.0,20181214,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '성기만'}],"[{'companyCd': '20130184', 'companyNm': '스마일컨텐츠'}]"
20182318,아내의 섹시한 직장동료,Big Ass Subordinate,2017.0,20181214,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '다카사카 유타카'}],[]
20182238,새엄마는 현역 여대생,Stepmother Is University Student!?,2017.0,20181214,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '다카사카 미노루'}],[]
20184926,과부:애타는 몸,Wakantaikendan,2017.0,20181214,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '사노 B사쿠'}],[]
20162361,환절기,In Between Seasons,2018.0,20180222,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '이동은'}],"[{'companyCd': '20168488', 'companyNm': '명필름랩'}]"
20183971,정사 2018,,2018.0,20181213,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김이슬'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20184144,헬 페스트,Hell Fest ,2018.0,20181213,장편,개봉,미국,공포(호러),미국,공포(호러),[{'peopleNm': '그레고리 플로킨'}],[]
20183665,토마스와 친구들: 우정의 대모험,Thomas & Friends: Journey Beyond Sodor,2017.0,20181213,장편,개봉,영국,"애니메이션,어드벤처",영국,애니메이션,[{'peopleNm': '데이비드 스토튼'}],[]
20184106,은혼2: 규칙은 깨라고 있는 것,Gintama 2,2018.0,20181213,장편,개봉,일본,"코미디,액션",일본,코미디,[{'peopleNm': '후쿠다 유이치'}],[]
20183484,위시업,Status Update,2018.0,20181213,장편,개봉,미국,"뮤지컬,코미디,멜로/로맨스",미국,뮤지컬,[{'peopleNm': '스콧 스피어'}],[]
20183605,삼국-무영자,Shadow,2018.0,20181213,장편,개봉,중국,"액션,드라마",중국,액션,[{'peopleNm': '장예모'}],[]
20182672,데스티네이션 웨딩,Destination Wedding,2018.0,20181213,장편,개봉,미국,"코미디,멜로/로맨스",미국,코미디,[{'peopleNm': '빅터 레빈'}],[]
20182752,검은비: 악의연대기,,2017.0,20181026,장편,개봉,한국,액션,한국,액션,[{'peopleNm': '장유근'}],[]
20183288,헌터 킬러,HUNTER KILLER,2017.0,20181206,장편,개봉,미국,"액션,스릴러",미국,액션,[{'peopleNm': '도노반 마시'}],[]
20184235,위험한 유부녀들,Wakan,2016.0,20181125,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '후지모토 죠지'}],[]
20183638,세 번째 엄마 무삭제판,,2018.0,20181211,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '민이'}],"[{'companyCd': '20063099', 'companyNm': '(주)케이알씨지'}]"
20184623,바람난 아내들2,,2018.0,20181211,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '장두만'}],"[{'companyCd': '20173401', 'companyNm': '(주)케이피에이기획'}]"
20183811,착한여자친구,,2018.0,20181210,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '장두만'}],"[{'companyCd': '20173662', 'companyNm': '에이원 미디어'}]"
20183825,시아버지는 음란 마초,Konoyohaotokotoonna,2016.0,20181210,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '후지모토 죠지'}],[]
20184731,하고 싶은 아내:내 아내와 해 주세요,Watasinotuma Woman zokusasetekudasai,2017.0,20181207,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '토미죠 타로'}],[]
20182235,친구 아내는 야한 가정교사,Yujin no Tsuma ha Dosukebe,2017.0,20181207,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '베타 타카오'}],[]
20182314,초흥분 육체간호,Female Careworker for My Dad Is Preferred for Me 5,2017.0,20181207,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '나베 아츠시'}],[]
20184743,직장상사와 몰래 한 섹스,Aekikoe,2017.0,20181207,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '토미죠 타로'}],[]
20182236,이성을 미치게하는 숙모님,Shinzoku-soukan Matsushima Aoi,2017.0,20181207,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '사루 타카시'}],[]
20182315,언니의 애인은 내 첫사랑,Miss His Super Dick,2017.0,20181207,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '후지타 하야오'}],[]
20182237,아게하의 나체공연,Naked theatrical company lurking desire,2017.0,20181207,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '사카키 히데오'}],[]
20182317,부도덕한 친구엄마,Yujin no Hahaoya Kawakami Yu,2017.0,20181207,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '사루 타카시'}],[]
20182313,미용사 몰카 성공,Sex Trial at Beauty Shop 5,2017.0,20181207,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '코지마 유키오'}],[]
20182316,며느리의 뜨거운 배꼽,Teinentaishoku shite Aika Ami,2017.0,20181207,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '사루 타카시'}],[]
20182234,뜨거운 부장님의 아내,Bucho no Okusan ga Erosugite Sawamura Reiko,2017.0,20181207,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '카니에'}],[]
20182312,너무 뜨거운 새엄마,Hairanbi,2017.0,20181207,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '타마츠카 빙고'}],[]
20183648,새 어린 엄마 - 무삭제판,,2018.0,20181127,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '이민'}],"[{'companyCd': '20063099', 'companyNm': '(주)케이알씨지'}]"
20188005,크리스마스의 황당한 악몽,Mercy Christmas,2017.0,20181206,장편,개봉,미국,"공포(호러),코미디,액션",미국,공포(호러),[{'peopleNm': '라이언 넬슨'}],[]
20180675,저주의 산뗏,Santet,2018.0,20181206,장편,개봉,인도네시아,공포(호러),인도네시아,공포(호러),[{'peopleNm': '헬피 카르딧'}],[]
20175526,데스트랩,The DMZ,2018.0,20181206,장편,개봉,한국,"스릴러,액션",한국,스릴러,[{'peopleNm': '오인천'}],"[{'companyCd': '20174341', 'companyNm': '(주)영화맞춤제작소 영화공장'}]"
20189843,호두까기 인형과 4개의 왕국,The Nutcracker and the Four Realms,2018.0,20181206,장편,개봉,미국,"판타지,드라마",미국,판타지,"[{'peopleNm': '라세 할스트롬'}, {'peopleNm': '조 존스톤'}]",[]
20182729,리틀 이태리,Little Italy,2018.0,20181206,장편,개봉,캐나다,"코미디,멜로/로맨스",캐나다,코미디,[{'peopleNm': '도날드 페트리'}],[]
20183747,극장판 파워레인저 갤럭시포스 VS 스페이스 스쿼드,Uchu Sentai Kyuranger vs Space Squad,2018.0,20181206,장편,개봉,일본,애니메이션,일본,애니메이션,[{'peopleNm': '사카모토 코이치'}],[]
20183212,내 여자친구의 엄마,,2018.0,20181204,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김부곤'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20182310,핫팬티의 어린숙모님,Shinzoku-soukan Nakayama Riri,2017.0,20181203,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '베타 타카오'}],[]
20178825,모털 엔진,Mortal Engines,2018.0,20181205,장편,개봉,미국,"액션,어드벤처,SF",미국,액션,[{'peopleNm': '크리스찬 리버스'}],[]
20182308,정말 이쁜 새엄마,Chitsunai-shasei Dekiru Kayama Mio,2017.0,20181203,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '베타 타카오'}],[]
20182306,음란한 미용사들,Sex Trial at Beauty Shop 4,2017.0,20181203,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '후지모리 유키오'}],[]
20182304,아내의 미인 엄마,Too Dirty Mother-in-Law,2017.0,20181203,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '와타나베 나카오'}],[]
20182232,새엄마의 변태성향,Metamorphosis art sucking bond,2017.0,20181203,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,[{'peopleNm': '야마자키 쿠니노리'}],[]
20182233,부하직원의 어린아내,Subordinate's Wife,2017.0,20181203,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,[{'peopleNm': '오우치 아이리'}],[]
20182231,목욕하는 금단정사,Shinzoku-soukan Aoi Shiho,2017.0,20181203,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '키타노 마지메'}],[]
20182309,돈없는 형수의 속옷장사,Kinketsu Bijin Hanayone to Kettakushite,2017.0,20181203,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '사루 타카시'}],[]
20182307,대실금-젖은팬티,Daishikkin Horiuchi Akemi,2017.0,20181203,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '타마츠카 빙고'}],[]
20182311,기모노 신인 여가수의 접대,Enka women disorder love story scenery,2017.0,20181203,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,[{'peopleNm': '세키네 카즈미'}],[]
20184446,나이트 쉬프트,Night shift,2018.0,20181129,장편,개봉,아일랜드,"공포(호러),스릴러",아일랜드,공포(호러),[{'peopleNm': '스티븐 홀'}],[]
20184190,언노운 게스트,Ink & Steel,2014.0,20181127,장편,개봉,미국,"범죄,스릴러",미국,범죄,"[{'peopleNm': '조나단 엘러스'}, {'peopleNm': '패트릭 워드 퍼킨스'}]",[]
20181085,지오 쓰나미,GEO DISASTER,2017.0,20181129,장편,개봉,미국,"액션,드라마,어드벤처",미국,액션,[{'peopleNm': '썬더 레빈'}],[]
20183904,연인 : 섹스중독,Lover,2016.0,20181129,장편,개봉,태국,멜로/로맨스,태국,멜로/로맨스,[{'peopleNm': '펫카냐 스릴란다'}],[]
20182750,에이리언 컨버전스,Alien Convergence,2017.0,20181129,장편,개봉,미국,"액션,공포(호러),어드벤처",미국,액션,[{'peopleNm': '롭 팔라티나'}],[]
